"Condname","Cond","ID","frame","name","value","norm","UniqueIDspot","NewFrame","NewNorm","RelativeTime"
"Control","Cond1","intensityCond1_file1",44,"spot_41",104.3654,0.71159999999999,"intensityCond1_file1-spot_41",-13,0.0426301790036178,-2.76159
"Control","Cond1","intensityCond1_file1",45,"spot_41",103.6346,-0.0191999999999979,"intensityCond1_file1-spot_41",-12,-0.0011502240540604,-2.54916
"Control","Cond1","intensityCond1_file1",46,"spot_41",104.9423,1.2885,"intensityCond1_file1-spot_41",-11,0.0771908173779684,-2.33673
"Control","Cond1","intensityCond1_file1",47,"spot_41",103.8077,0.153899999999993,"intensityCond1_file1-spot_41",-10,0.00921976468332852,-2.1243
"Control","Cond1","intensityCond1_file1",48,"spot_41",104.75,1.0962,"intensityCond1_file1-spot_41",-9,0.0656706045865182,-1.91187
"Control","Cond1","intensityCond1_file1",49,"spot_41",103.8462,0.192399999999992,"intensityCond1_file1-spot_41",-8,0.0115262035417311,-1.69944
"Control","Cond1","intensityCond1_file1",50,"spot_41",103.6538,0,"intensityCond1_file1-spot_41",-7,0,-1.48701
"Control","Cond1","intensityCond1_file1",51,"spot_41",102.4615,-1.1923,"intensityCond1_file1-spot_41",-6,-0.0714277156071028,-1.27458
"Control","Cond1","intensityCond1_file1",52,"spot_41",104.5385,0.884699999999995,"intensityCond1_file1-spot_41",-5,0.0530001677410076,-1.06215
"Control","Cond1","intensityCond1_file1",53,"spot_41",104.8654,1.21159999999999,"intensityCond1_file1-spot_41",-4,0.0725839304114441,-0.84972
"Control","Cond1","intensityCond1_file1",54,"spot_41",105.1538,1.5,"intensityCond1_file1-spot_41",-3,0.089861254223479,-0.63729
"Control","Cond1","intensityCond1_file1",55,"spot_41",104.6923,1.0385,"intensityCond1_file1-spot_41",-2,0.0622139416740552,-0.42486
"Control","Cond1","intensityCond1_file1",56,"spot_41",105.2308,1.577,"intensityCond1_file1-spot_41",-1,0.0944741319402841,-0.21243
"Control","Cond1","intensityCond1_file1",57,"spot_41",120.3462,16.6924,"intensityCond1_file1-spot_41",0,1,0
"Control","Cond1","intensityCond1_file1",58,"spot_41",106.1731,2.5193,"intensityCond1_file1-spot_41",1,0.150924971843474,0.21243
"Control","Cond1","intensityCond1_file1",59,"spot_41",104.6154,0.96159999999999,"intensityCond1_file1-spot_41",2,0.057607054707531,0.42486
"Control","Cond1","intensityCond1_file1",60,"spot_41",105.0385,1.3847,"intensityCond1_file1-spot_41",3,0.0829539191488339,0.63729
"Control","Cond1","intensityCond1_file1",61,"spot_41",107.2885,3.6347,"intensityCond1_file1-spot_41",4,0.217745800484052,0.84972
"Control","Cond1","intensityCond1_file1",62,"spot_41",104.2115,0.557699999999997,"intensityCond1_file1-spot_41",5,0.0334104143202893,1.06215
"Control","Cond1","intensityCond1_file1",63,"spot_41",105.3077,1.65389999999999,"intensityCond1_file1-spot_41",6,0.0990810189068075,1.27458
"Control","Cond1","intensityCond1_file1",64,"spot_41",103.6538,0,"intensityCond1_file1-spot_41",7,0,1.48701
"Control","Cond1","intensityCond1_file1",65,"spot_41",104.8846,1.2308,"intensityCond1_file1-spot_41",8,0.0737341544655054,1.69944
"Control","Cond1","intensityCond1_file1",66,"spot_41",104.2692,0.615399999999994,"intensityCond1_file1-spot_41",9,0.0368670772327523,1.91187
"Control","Cond1","intensityCond1_file1",67,"spot_41",103.25,-0.403800000000004,"intensityCond1_file1-spot_41",10,-0.0241906496369608,2.1243
"Control","Cond1","intensityCond1_file1",68,"spot_41",103.0385,-0.615300000000005,"intensityCond1_file1-spot_41",11,-0.0368610864824714,2.33673
"Control","Cond1","intensityCond1_file1",69,"spot_41",102.5769,-1.07690000000001,"intensityCond1_file1-spot_41",12,-0.0645143897821769,2.54916
"Control","Cond1","intensityCond1_file1",70,"spot_41",103.9038,0.25,"intensityCond1_file1-spot_41",13,0.0149768757039132,2.76159
"Control","Cond1","intensityCond1_file1",71,"spot_41",103.2885,-0.365300000000005,"intensityCond1_file1-spot_41",14,-0.0218842107785582,2.97402
"Control","Cond1","intensityCond1_file1",72,"spot_41",103.9808,0.326999999999998,"intensityCond1_file1-spot_41",15,0.0195897534207183,3.18645
"Control","Cond1","intensityCond1_file1",73,"spot_41",104.4231,0.769300000000001,"intensityCond1_file1-spot_41",16,0.0460868419160816,3.39888
"Control","Cond1","intensityCond1_file1",74,"spot_41",103.3654,-0.28840000000001,"intensityCond1_file1-spot_41",17,-0.0172773238120348,3.61131
"Control","Cond1","intensityCond1_file1",75,"spot_41",103.6538,0,"intensityCond1_file1-spot_41",18,0,3.82374
"Control","Cond1","intensityCond1_file1",76,"spot_41",103.5769,-0.0769000000000091,"intensityCond1_file1-spot_41",19,-0.00460688696652423,4.03617
"Control","Cond1","intensityCond1_file1",77,"spot_41",104.5385,0.884699999999995,"intensityCond1_file1-spot_41",20,0.0530001677410076,4.2486
"Control","Cond1","intensityCond1_file1",78,"spot_41",103.0962,-0.557600000000008,"intensityCond1_file1-spot_41",21,-0.0334044235700084,4.46103
"Control","Cond1","intensityCond1_file1",79,"spot_41",103.1538,-0.5,"intensityCond1_file1-spot_41",22,-0.0299537514078263,4.67346
"Control","Cond1","intensityCond1_file1",80,"spot_41",101.6923,-1.9615,"intensityCond1_file1-spot_41",23,-0.117508566772903,4.88589
"Control","Cond1","intensityCond1_file1",81,"spot_41",103.1538,-0.5,"intensityCond1_file1-spot_41",24,-0.0299537514078263,5.09832
"Control","Cond1","intensityCond1_file1",82,"spot_41",102.8269,-0.826900000000009,"intensityCond1_file1-spot_41",25,-0.0495375140782637,5.31075
"Control","Cond1","intensityCond1_file1",83,"spot_41",102.6923,-0.961500000000001,"intensityCond1_file1-spot_41",26,-0.0576010639572501,5.52318
"Control","Cond1","intensityCond1_file1",84,"spot_41",103,-0.653800000000004,"intensityCond1_file1-spot_41",27,-0.0391675253408739,5.73561
"Control","Cond1","intensityCond1_file1",85,"spot_41",103.6346,-0.0191999999999979,"intensityCond1_file1-spot_41",28,-0.0011502240540604,5.94804
"Control","Cond1","intensityCond1_file1",86,"spot_41",102.6154,-1.03840000000001,"intensityCond1_file1-spot_41",29,-0.0622079509237743,6.16047
"Control","Cond1","intensityCond1_file1",87,"spot_41",101.5192,-2.13460000000001,"intensityCond1_file1-spot_41",30,-0.127878555510292,6.3729
"Control","Cond1","intensityCond1_file1",88,"spot_41",102.0385,-1.6153,"intensityCond1_file1-spot_41",31,-0.096768589298124,6.58533
"Control","Cond1","intensityCond1_file1",89,"spot_41",103.9231,0.269300000000001,"intensityCond1_file1-spot_41",32,0.0161330905082553,6.79776
"Control","Cond1","intensityCond1_file1",90,"spot_41",102.1154,-1.53840000000001,"intensityCond1_file1-spot_41",33,-0.0921617023316006,7.01019
"Control","Cond1","intensityCond1_file1",91,"spot_41",102.9231,-0.730699999999999,"intensityCond1_file1-spot_41",34,-0.0437744123073973,7.22262
"Control","Cond1","intensityCond1_file1",92,"spot_41",102.9615,-0.692300000000003,"intensityCond1_file1-spot_41",35,-0.0414739641992765,7.43505
"Control","Cond1","intensityCond1_file1",93,"spot_41",103.25,-0.403800000000004,"intensityCond1_file1-spot_41",36,-0.0241906496369608,7.64748
"Control","Cond1","intensityCond1_file1",94,"spot_41",101.75,-1.9038,"intensityCond1_file1-spot_41",37,-0.11405190386044,7.85991
"Control","Cond1","intensityCond1_file1",95,"spot_41",103.1346,-0.519199999999998,"intensityCond1_file1-spot_41",38,-0.0311039754618867,8.07234
"Control","Cond1","intensityCond1_file1",96,"spot_41",102.5962,-1.05760000000001,"intensityCond1_file1-spot_41",39,-0.0633581749778347,8.28477
"Control","Cond1","intensityCond1_file1",97,"spot_41",102.0385,-1.6153,"intensityCond1_file1-spot_41",40,-0.096768589298124,8.4972
"Control","Cond1","intensityCond1_file1",98,"spot_41",103.0577,-0.596100000000007,"intensityCond1_file1-spot_41",41,-0.035710862428411,8.70963
"Control","Cond1","intensityCond1_file1",99,"spot_41",103.0192,-0.634600000000006,"intensityCond1_file1-spot_41",42,-0.0380173012868135,8.92206
"Control","Cond1","intensityCond1_file1",100,"spot_41",103.6731,0.0193000000000012,"intensityCond1_file1-spot_41",43,0.00115621480434217,9.13449
"Control","Cond1","intensityCond1_file1",0,"spot_45",101.5962,-0.903800000000004,"intensityCond1_file1-spot_45",-54,-0.0807519455339835,-11.47122
"Control","Cond1","intensityCond1_file1",1,"spot_45",100.3462,-2.1538,"intensityCond1_file1-spot_45",-53,-0.192435871089946,-11.25879
"Control","Cond1","intensityCond1_file1",2,"spot_45",101.25,-1.25,"intensityCond1_file1-spot_45",-52,-0.111683925555963,-11.04636
"Control","Cond1","intensityCond1_file1",3,"spot_45",101.5192,-0.980800000000002,"intensityCond1_file1-spot_45",-51,-0.0876316753482307,-10.83393
"Control","Cond1","intensityCond1_file1",4,"spot_45",101.5,-1,"intensityCond1_file1-spot_45",-50,-0.0893471404447701,-10.6215
"Control","Cond1","intensityCond1_file1",5,"spot_45",103.2115,0.711500000000001,"intensityCond1_file1-spot_45",-49,0.063570490426454,-10.40907
"Control","Cond1","intensityCond1_file1",6,"spot_45",102.5577,0.057699999999997,"intensityCond1_file1-spot_45",-48,0.00515533000366296,-10.19664
"Control","Cond1","intensityCond1_file1",7,"spot_45",102.3269,-0.173100000000005,"intensityCond1_file1-spot_45",-47,-0.0154659900109902,-9.98421
"Control","Cond1","intensityCond1_file1",8,"spot_45",101.8269,-0.673100000000005,"intensityCond1_file1-spot_45",-46,-0.0601395602333752,-9.77178
"Control","Cond1","intensityCond1_file1",9,"spot_45",102.7885,0.288499999999999,"intensityCond1_file1-spot_45",-45,0.0257766500183161,-9.55935
"Control","Cond1","intensityCond1_file1",10,"spot_45",102.25,-0.25,"intensityCond1_file1-spot_45",-44,-0.0223367851111925,-9.34692
"Control","Cond1","intensityCond1_file1",11,"spot_45",102.1346,-0.365399999999994,"intensityCond1_file1-spot_45",-43,-0.0326474451185184,-9.13449
"Control","Cond1","intensityCond1_file1",12,"spot_45",104.1346,1.63460000000001,"intensityCond1_file1-spot_45",-42,0.146046835771022,-8.92206
"Control","Cond1","intensityCond1_file1",13,"spot_45",104.5962,2.0962,"intensityCond1_file1-spot_45",-41,0.187289475800327,-8.70963
"Control","Cond1","intensityCond1_file1",14,"spot_45",103.4038,0.903800000000004,"intensityCond1_file1-spot_45",-40,0.0807519455339835,-8.4972
"Control","Cond1","intensityCond1_file1",15,"spot_45",103.4038,0.903800000000004,"intensityCond1_file1-spot_45",-39,0.0807519455339835,-8.28477
"Control","Cond1","intensityCond1_file1",16,"spot_45",103.0962,0.596199999999996,"intensityCond1_file1-spot_45",-38,0.0532687651331716,-8.07234
"Control","Cond1","intensityCond1_file1",17,"spot_45",104.75,2.25,"intensityCond1_file1-spot_45",-37,0.201031066000733,-7.85991
"Control","Cond1","intensityCond1_file1",18,"spot_45",104.6346,2.13460000000001,"intensityCond1_file1-spot_45",-36,0.190720405993407,-7.64748
"Control","Cond1","intensityCond1_file1",19,"spot_45",105.7308,3.2308,"intensityCond1_file1-spot_45",-35,0.288662741348963,-7.43505
"Control","Cond1","intensityCond1_file1",20,"spot_45",104.9423,2.4423,"intensityCond1_file1-spot_45",-34,0.218212521108262,-7.22262
"Control","Cond1","intensityCond1_file1",21,"spot_45",104.7115,2.2115,"intensityCond1_file1-spot_45",-33,0.197591201093609,-7.01019
"Control","Cond1","intensityCond1_file1",22,"spot_45",103.6538,1.1538,"intensityCond1_file1-spot_45",-32,0.103088730645176,-6.79776
"Control","Cond1","intensityCond1_file1",23,"spot_45",103.3269,0.826899999999995,"intensityCond1_file1-spot_45",-31,0.0738811504337799,-6.58533
"Control","Cond1","intensityCond1_file1",24,"spot_45",105,2.5,"intensityCond1_file1-spot_45",-30,0.223367851111925,-6.3729
"Control","Cond1","intensityCond1_file1",25,"spot_45",102.5577,0.057699999999997,"intensityCond1_file1-spot_45",-29,0.00515533000366296,-6.16047
"Control","Cond1","intensityCond1_file1",26,"spot_45",102.2692,-0.230800000000002,"intensityCond1_file1-spot_45",-28,-0.0206213200146531,-5.94804
"Control","Cond1","intensityCond1_file1",27,"spot_45",103.3654,0.865399999999994,"intensityCond1_file1-spot_45",-27,0.0773210153409035,-5.73561
"Control","Cond1","intensityCond1_file1",28,"spot_45",103.1538,0.653800000000004,"intensityCond1_file1-spot_45",-26,0.058415160422791,-5.52318
"Control","Cond1","intensityCond1_file1",29,"spot_45",103.7692,1.2692,"intensityCond1_file1-spot_45",-25,0.113399390652502,-5.31075
"Control","Cond1","intensityCond1_file1",30,"spot_45",104.6538,2.1538,"intensityCond1_file1-spot_45",-24,0.192435871089946,-5.09832
"Control","Cond1","intensityCond1_file1",31,"spot_45",103.4423,0.942300000000003,"intensityCond1_file1-spot_45",-23,0.0841918104411071,-4.88589
"Control","Cond1","intensityCond1_file1",32,"spot_45",103.2308,0.730800000000002,"intensityCond1_file1-spot_45",-22,0.0652948902370382,-4.67346
"Control","Cond1","intensityCond1_file1",33,"spot_45",105.2115,2.7115,"intensityCond1_file1-spot_45",-21,0.242264771315994,-4.46103
"Control","Cond1","intensityCond1_file1",34,"spot_45",105.75,3.25,"intensityCond1_file1-spot_45",-20,0.290378206445503,-4.2486
"Control","Cond1","intensityCond1_file1",35,"spot_45",103.4808,0.980800000000002,"intensityCond1_file1-spot_45",-19,0.0876316753482307,-4.03617
"Control","Cond1","intensityCond1_file1",36,"spot_45",105.0962,2.5962,"intensityCond1_file1-spot_45",-18,0.231963046022712,-3.82374
"Control","Cond1","intensityCond1_file1",37,"spot_45",104.2692,1.7692,"intensityCond1_file1-spot_45",-17,0.158072960874887,-3.61131
"Control","Cond1","intensityCond1_file1",38,"spot_45",103.1154,0.615399999999994,"intensityCond1_file1-spot_45",-16,0.054984230229711,-3.39888
"Control","Cond1","intensityCond1_file1",39,"spot_45",103.9423,1.4423,"intensityCond1_file1-spot_45",-15,0.128865380663492,-3.18645
"Control","Cond1","intensityCond1_file1",40,"spot_45",103.9038,1.4038,"intensityCond1_file1-spot_45",-14,0.125425515756369,-2.97402
"Control","Cond1","intensityCond1_file1",41,"spot_45",104.25,1.75,"intensityCond1_file1-spot_45",-13,0.156357495778348,-2.76159
"Control","Cond1","intensityCond1_file1",42,"spot_45",104.6154,2.11539999999999,"intensityCond1_file1-spot_45",-12,0.189004940896866,-2.54916
"Control","Cond1","intensityCond1_file1",43,"spot_45",104.75,2.25,"intensityCond1_file1-spot_45",-11,0.201031066000733,-2.33673
"Control","Cond1","intensityCond1_file1",44,"spot_45",103.5962,1.0962,"intensityCond1_file1-spot_45",-10,0.0979423353555566,-2.1243
"Control","Cond1","intensityCond1_file1",45,"spot_45",102.5385,0.0384999999999991,"intensityCond1_file1-spot_45",-9,0.00343986490712357,-1.91187
"Control","Cond1","intensityCond1_file1",46,"spot_45",103.3462,0.846199999999996,"intensityCond1_file1-spot_45",-8,0.0756055502443641,-1.69944
"Control","Cond1","intensityCond1_file1",47,"spot_45",103.9615,1.4615,"intensityCond1_file1-spot_45",-7,0.130580845760032,-1.48701
"Control","Cond1","intensityCond1_file1",48,"spot_45",104.5,2,"intensityCond1_file1-spot_45",-6,0.17869428088954,-1.27458
"Control","Cond1","intensityCond1_file1",49,"spot_45",104.0192,1.5192,"intensityCond1_file1-spot_45",-5,0.135736175763695,-1.06215
"Control","Cond1","intensityCond1_file1",50,"spot_45",104.4423,1.9423,"intensityCond1_file1-spot_45",-4,0.173538950885877,-0.84972
"Control","Cond1","intensityCond1_file1",51,"spot_45",103.6923,1.1923,"intensityCond1_file1-spot_45",-3,0.1065285955523,-0.63729
"Control","Cond1","intensityCond1_file1",52,"spot_45",103.6538,1.1538,"intensityCond1_file1-spot_45",-2,0.103088730645176,-0.42486
"Control","Cond1","intensityCond1_file1",53,"spot_45",112.3846,9.88460000000001,"intensityCond1_file1-spot_45",-1,0.883160744440375,-0.21243
"Control","Cond1","intensityCond1_file1",54,"spot_45",113.6923,11.1923,"intensityCond1_file1-spot_45",0,1,0
"Control","Cond1","intensityCond1_file1",55,"spot_45",108.6731,6.17310000000001,"intensityCond1_file1-spot_45",1,0.551548832679611,0.21243
"Control","Cond1","intensityCond1_file1",56,"spot_45",102.2115,-0.288499999999999,"intensityCond1_file1-spot_45",2,-0.0257766500183161,0.42486
"Control","Cond1","intensityCond1_file1",57,"spot_45",101.6731,-0.826899999999995,"intensityCond1_file1-spot_45",3,-0.0738811504337799,0.63729
"Control","Cond1","intensityCond1_file1",58,"spot_45",101.1731,-1.32689999999999,"intensityCond1_file1-spot_45",4,-0.118554720656165,0.84972
"Control","Cond1","intensityCond1_file1",59,"spot_45",101.9038,-0.596199999999996,"intensityCond1_file1-spot_45",5,-0.0532687651331716,1.06215
"Control","Cond1","intensityCond1_file1",60,"spot_45",102.3269,-0.173100000000005,"intensityCond1_file1-spot_45",6,-0.0154659900109902,1.27458
"Control","Cond1","intensityCond1_file1",61,"spot_45",102.2692,-0.230800000000002,"intensityCond1_file1-spot_45",7,-0.0206213200146531,1.48701
"Control","Cond1","intensityCond1_file1",62,"spot_45",101.0962,-1.4038,"intensityCond1_file1-spot_45",8,-0.125425515756369,1.69944
"Control","Cond1","intensityCond1_file1",63,"spot_45",101.9423,-0.557699999999997,"intensityCond1_file1-spot_45",9,-0.049828900226048,1.91187
"Control","Cond1","intensityCond1_file1",64,"spot_45",100.3846,-2.11539999999999,"intensityCond1_file1-spot_45",10,-0.189004940896866,2.1243
"Control","Cond1","intensityCond1_file1",65,"spot_45",101.0192,-1.4808,"intensityCond1_file1-spot_45",11,-0.132305245570616,2.33673
"Control","Cond1","intensityCond1_file1",66,"spot_45",101.3462,-1.1538,"intensityCond1_file1-spot_45",12,-0.103088730645176,2.54916
"Control","Cond1","intensityCond1_file1",67,"spot_45",102.5577,0.057699999999997,"intensityCond1_file1-spot_45",13,0.00515533000366296,2.76159
"Control","Cond1","intensityCond1_file1",68,"spot_45",100.8462,-1.6538,"intensityCond1_file1-spot_45",14,-0.147762300867561,2.97402
"Control","Cond1","intensityCond1_file1",69,"spot_45",100.9423,-1.5577,"intensityCond1_file1-spot_45",15,-0.139176040670818,3.18645
"Control","Cond1","intensityCond1_file1",70,"spot_45",101.6154,-0.884600000000006,"intensityCond1_file1-spot_45",16,-0.0790364804374441,3.39888
"Control","Cond1","intensityCond1_file1",71,"spot_45",102.0192,-0.480800000000002,"intensityCond1_file1-spot_45",17,-0.0429581051258456,3.61131
"Control","Cond1","intensityCond1_file1",72,"spot_45",101.1538,-1.3462,"intensityCond1_file1-spot_45",18,-0.120279120466749,3.82374
"Control","Cond1","intensityCond1_file1",73,"spot_45",100.6923,-1.8077,"intensityCond1_file1-spot_45",19,-0.161512825782011,4.03617
"Control","Cond1","intensityCond1_file1",74,"spot_45",101.8846,-0.615399999999994,"intensityCond1_file1-spot_45",20,-0.054984230229711,4.2486
"Control","Cond1","intensityCond1_file1",75,"spot_45",102.5,0,"intensityCond1_file1-spot_45",21,0,4.46103
"Control","Cond1","intensityCond1_file1",76,"spot_45",101.7308,-0.769199999999998,"intensityCond1_file1-spot_45",22,-0.0687258204301169,4.67346
"Control","Cond1","intensityCond1_file1",77,"spot_45",101.4808,-1.0192,"intensityCond1_file1-spot_45",23,-0.0910626055413095,4.88589
"Control","Cond1","intensityCond1_file1",78,"spot_45",100.8269,-1.67310000000001,"intensityCond1_file1-spot_45",24,-0.149486700678145,5.09832
"Control","Cond1","intensityCond1_file1",79,"spot_45",102.2692,-0.230800000000002,"intensityCond1_file1-spot_45",25,-0.0206213200146531,5.31075
"Control","Cond1","intensityCond1_file1",80,"spot_45",102.1731,-0.326899999999995,"intensityCond1_file1-spot_45",26,-0.0292075802113949,5.52318
"Control","Cond1","intensityCond1_file1",81,"spot_45",103.2115,0.711500000000001,"intensityCond1_file1-spot_45",27,0.063570490426454,5.73561
"Control","Cond1","intensityCond1_file1",82,"spot_45",101.8462,-0.653800000000004,"intensityCond1_file1-spot_45",28,-0.058415160422791,5.94804
"Control","Cond1","intensityCond1_file1",83,"spot_45",102.0769,-0.423100000000005,"intensityCond1_file1-spot_45",29,-0.0378027751221827,6.16047
"Control","Cond1","intensityCond1_file1",84,"spot_45",101.3654,-1.13460000000001,"intensityCond1_file1-spot_45",30,-0.101373265548637,6.3729
"Control","Cond1","intensityCond1_file1",85,"spot_45",102.5192,0.0191999999999979,"intensityCond1_file1-spot_45",31,0.0017154650965394,6.58533
"Control","Cond1","intensityCond1_file1",86,"spot_45",103,0.5,"intensityCond1_file1-spot_45",32,0.044673570222385,6.79776
"Control","Cond1","intensityCond1_file1",87,"spot_45",101.5385,-0.961500000000001,"intensityCond1_file1-spot_45",33,-0.0859072755376465,7.01019
"Control","Cond1","intensityCond1_file1",88,"spot_45",100.9615,-1.5385,"intensityCond1_file1-spot_45",34,-0.137460575574279,7.22262
"Control","Cond1","intensityCond1_file1",89,"spot_45",102.2308,-0.269199999999998,"intensityCond1_file1-spot_45",35,-0.0240522502077319,7.43505
"Control","Cond1","intensityCond1_file1",90,"spot_45",101.1538,-1.3462,"intensityCond1_file1-spot_45",36,-0.120279120466749,7.64748
"Control","Cond1","intensityCond1_file1",91,"spot_45",100.8269,-1.67310000000001,"intensityCond1_file1-spot_45",37,-0.149486700678145,7.85991
"Control","Cond1","intensityCond1_file1",92,"spot_45",101.1154,-1.38460000000001,"intensityCond1_file1-spot_45",38,-0.123710050659829,8.07234
"Control","Cond1","intensityCond1_file1",93,"spot_45",101.3462,-1.1538,"intensityCond1_file1-spot_45",39,-0.103088730645176,8.28477
"Control","Cond1","intensityCond1_file1",94,"spot_45",101.9038,-0.596199999999996,"intensityCond1_file1-spot_45",40,-0.0532687651331716,8.4972
"Control","Cond1","intensityCond1_file1",95,"spot_45",100.6538,-1.8462,"intensityCond1_file1-spot_45",41,-0.164952690689134,8.70963
"Control","Cond1","intensityCond1_file1",96,"spot_45",101.3077,-1.1923,"intensityCond1_file1-spot_45",42,-0.1065285955523,8.92206
"Control","Cond1","intensityCond1_file1",97,"spot_45",101.0769,-1.42310000000001,"intensityCond1_file1-spot_45",43,-0.127149915566953,9.13449
"Control","Cond1","intensityCond1_file1",98,"spot_45",101.3654,-1.13460000000001,"intensityCond1_file1-spot_45",44,-0.101373265548637,9.34692
"Control","Cond1","intensityCond1_file1",99,"spot_45",100.6346,-1.86539999999999,"intensityCond1_file1-spot_45",45,-0.166668155785674,9.55935
"Control","Cond1","intensityCond1_file1",100,"spot_45",101.5769,-0.923100000000005,"intensityCond1_file1-spot_45",46,-0.0824763453445677,9.77178
"Control","Cond1","intensityCond1_file1",0,"spot_46",106.7692,0.403800000000004,"intensityCond1_file1-spot_46",-44,0.0099798573953018,-9.34692
"Control","Cond1","intensityCond1_file1",1,"spot_46",107.8846,1.51920000000001,"intensityCond1_file1-spot_46",-43,0.0375468037517149,-9.13449
"Control","Cond1","intensityCond1_file1",2,"spot_46",106.3269,-0.0384999999999991,"intensityCond1_file1-spot_46",-42,-0.000951521817035925,-8.92206
"Control","Cond1","intensityCond1_file1",3,"spot_46",107.3654,1,"intensityCond1_file1-spot_46",-41,0.0247148523905441,-8.70963
"Control","Cond1","intensityCond1_file1",4,"spot_46",107.9038,1.53840000000001,"intensityCond1_file1-spot_46",-40,0.0380213289176133,-8.4972
"Control","Cond1","intensityCond1_file1",5,"spot_46",107.1346,0.769200000000012,"intensityCond1_file1-spot_46",-39,0.0190106644588068,-8.28477
"Control","Cond1","intensityCond1_file1",6,"spot_46",106.1346,-0.230799999999988,"intensityCond1_file1-spot_46",-38,-0.00570418793173728,-8.07234
"Control","Cond1","intensityCond1_file1",7,"spot_46",108.1154,1.75,"intensityCond1_file1-spot_46",-37,0.0432509916834522,-7.85991
"Control","Cond1","intensityCond1_file1",8,"spot_46",109.4231,3.05770000000001,"intensityCond1_file1-spot_46",-36,0.075570604154567,-7.64748
"Control","Cond1","intensityCond1_file1",9,"spot_46",107.3462,0.980800000000002,"intensityCond1_file1-spot_46",-35,0.0242403272246457,-7.43505
"Control","Cond1","intensityCond1_file1",10,"spot_46",107.5,1.13460000000001,"intensityCond1_file1-spot_46",-34,0.0280414715223115,-7.22262
"Control","Cond1","intensityCond1_file1",11,"spot_46",107.0962,0.730800000000002,"intensityCond1_file1-spot_46",-33,0.0180616141270097,-7.01019
"Control","Cond1","intensityCond1_file1",12,"spot_46",105.5385,-0.826899999999995,"intensityCond1_file1-spot_46",-32,-0.0204367114417408,-6.79776
"Control","Cond1","intensityCond1_file1",13,"spot_46",105.8846,-0.480799999999988,"intensityCond1_file1-spot_46",-31,-0.0118829010293733,-6.58533
"Control","Cond1","intensityCond1_file1",14,"spot_46",104.3462,-2.0192,"intensityCond1_file1-spot_46",-30,-0.0499042299469866,-6.3729
"Control","Cond1","intensityCond1_file1",15,"spot_46",105.6731,-0.692299999999989,"intensityCond1_file1-spot_46",-29,-0.0171100923099734,-6.16047
"Control","Cond1","intensityCond1_file1",16,"spot_46",107.75,1.38460000000001,"intensityCond1_file1-spot_46",-28,0.0342201846199475,-5.94804
"Control","Cond1","intensityCond1_file1",17,"spot_46",106.1731,-0.192299999999989,"intensityCond1_file1-spot_46",-27,-0.00475266611470135,-5.73561
"Control","Cond1","intensityCond1_file1",18,"spot_46",107.3269,0.961500000000001,"intensityCond1_file1-spot_46",-26,0.0237633305735082,-5.52318
"Control","Cond1","intensityCond1_file1",19,"spot_46",107.1923,0.826900000000009,"intensityCond1_file1-spot_46",-25,0.0204367114417411,-5.31075
"Control","Cond1","intensityCond1_file1",20,"spot_46",106.7115,0.346100000000007,"intensityCond1_file1-spot_46",-24,0.00855381041236748,-5.09832
"Control","Cond1","intensityCond1_file1",21,"spot_46",106.8269,0.461500000000001,"intensityCond1_file1-spot_46",-23,0.0114059043782361,-4.88589
"Control","Cond1","intensityCond1_file1",22,"spot_46",105.6731,-0.692299999999989,"intensityCond1_file1-spot_46",-22,-0.0171100923099734,-4.67346
"Control","Cond1","intensityCond1_file1",23,"spot_46",107.6154,1.25,"intensityCond1_file1-spot_46",-21,0.0308935654881801,-4.46103
"Control","Cond1","intensityCond1_file1",24,"spot_46",109.1923,2.82690000000001,"intensityCond1_file1-spot_46",-20,0.0698664162228293,-4.2486
"Control","Cond1","intensityCond1_file1",25,"spot_46",106.9038,0.53840000000001,"intensityCond1_file1-spot_46",-19,0.0133064765270692,-4.03617
"Control","Cond1","intensityCond1_file1",26,"spot_46",107.6346,1.26920000000001,"intensityCond1_file1-spot_46",-18,0.0313680906540789,-3.82374
"Control","Cond1","intensityCond1_file1",27,"spot_46",106.9808,0.615400000000008,"intensityCond1_file1-spot_46",-17,0.015209520161141,-3.61131
"Control","Cond1","intensityCond1_file1",28,"spot_46",108.2308,1.86540000000001,"intensityCond1_file1-spot_46",-16,0.0461030856493212,-3.39888
"Control","Cond1","intensityCond1_file1",29,"spot_46",107.9423,1.57690000000001,"intensityCond1_file1-spot_46",-15,0.0389728507346492,-3.18645
"Control","Cond1","intensityCond1_file1",30,"spot_46",106.4231,0.0577000000000112,"intensityCond1_file1-spot_46",-14,0.00142604698293467,-2.97402
"Control","Cond1","intensityCond1_file1",31,"spot_46",106.0577,-0.307699999999997,"intensityCond1_file1-spot_46",-13,-0.00760476008057034,-2.76159
"Control","Cond1","intensityCond1_file1",32,"spot_46",109.2692,2.9038,"intensityCond1_file1-spot_46",-12,0.0717669883716621,-2.54916
"Control","Cond1","intensityCond1_file1",33,"spot_46",108.7692,2.4038,"intensityCond1_file1-spot_46",-11,0.05940956217639,-2.33673
"Control","Cond1","intensityCond1_file1",34,"spot_46",109.4423,3.07690000000001,"intensityCond1_file1-spot_46",-10,0.0760451293204654,-2.1243
